,name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity,solar_system_name,planet_discovery_method,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_ttvflag,pl_kepflag,pl_k2flag,pl_nnotes,ra_str,ra,dec_str,dec,st_dist,st_disterr1,st_disterr2,st_distlim,gaia_dist,gaia_disterr1,gaia_disterr2,gaia_distlim,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_mass,st_masserr1,st_masserr2,st_masslim,st_rad,st_raderr1,st_raderr2,st_radlim,rowupdate,pl_facility
3485,Kepler-768 b,2593.0,3.86 Earths,15.723,2016,Super Earth,1.79 x Earth,Unknown,11.4 days,0.0,Kepler-766,Transit,,,,,,,,,,,0.302,0.083,-0.036,0.0,,,,,0,1,0,1,19h32m44.29s,293.184531,+37d58m11.5s,37.969851,1614.0,436.19,-196.98,0.0,2442.15,262.78,-262.78,0.0,15.678,,0.0,Kepler-band,15.648,,0.0,5992.0,95.54,-140.96,0.0,1.1,0.09,-0.07,0.0,1.15,0.31,-0.13,0.0,2016-05-10,Kepler
3486,Kepler-769 b,4443.0,8.85 Earths,14.76,2016,Neptune-like,0.261 x Jupiter,Unknown,7.4 days,0.0,Kepler-767,Transit,,,,,,,,,,,0.592,0.077,-0.049,0.0,,,,,0,1,0,1,19h26m19.00s,291.579173,+38d02m09.0s,38.035828,1185.0,157.84,-104.47,0.0,2403.57,165.49,-165.49,0.0,15.435,,0.0,Kepler-band,15.418,,0.0,5694.0,163.45,-124.14,0.0,0.96,0.06,-0.06,0.0,0.94,0.12,-0.08,0.0,2016-05-10,Kepler
3487,Kepler-769 c,4443.0,3.86 Earths,14.76,2016,Super Earth,1.79 x Earth,Unknown,16 days,0.0,Kepler-768,Transit,,,,,,,,,,,0.16,0.018,-0.012,0.0,,,,,0,1,0,1,19h36m27.76s,294.115656,+38d23m36.5s,38.393485,795.0,63.98,-53.61,0.0,802.05,19.97,-19.97,0.0,15.681,,0.0,Kepler-band,15.723,,0.0,5108.0,177.47,-165.03,0.0,0.82,0.05,-0.05,0.0,0.78,0.05,-0.05,0.0,2016-05-10,Kepler
3488,Kepler-76 b,2749.0,2.01 Jupiters,13.276,2013,Gas Giant,1.36 x Jupiter,0.0274 AU,1.5 days,< 0.078,Kepler-769,Transit,,,,,,,,,,,0.261,0.116,-0.041,0.0,,,,,0,1,0,1,19h30m51.14s,292.713101,+38d21m29.6s,38.358213,1362.0,567.34,-216.52,0.0,1209.41,34.37,-34.37,0.0,14.818,,0.0,Kepler-band,14.76,,0.0,6186.0,127.24,-184.13,0.0,1.19,0.17,-0.11,0.0,1.28,0.55,-0.19,0.0,2016-05-10,Kepler
3489,Kepler-770 b,2482.0,5.9 Earths,14.597,2016,Neptune-like,0.205 x Jupiter,Unknown,18.9 days,0.0,Kepler-769,Transit,,,,,,,,,,,0.16,0.068,-0.024,0.0,,,,,0,1,0,1,19h30m51.14s,292.713101,+38d21m29.6s,38.358213,1362.0,567.34,-216.52,0.0,1209.41,34.37,-34.37,0.0,14.818,,0.0,Kepler-band,14.76,,0.0,6186.0,127.24,-184.13,0.0,1.19,0.17,-0.11,0.0,1.28,0.55,-0.19,0.0,2016-05-10,Kepler
3490,Kepler-770 c,2482.0,1.87 Earths,14.597,2016,Super Earth,1.2 x Earth,Unknown,1.5 days,0.0,Kepler-77,Transit,0.0,88.0,0.11,-0.11,0.0,0.43,0.032,-0.032,0.0,Mass,0.96,0.016,-0.016,0.0,0.603,0.055,-0.055,0.0,0,1,0,1,19h18m25.91s,289.607956,+44d20m43.5s,44.345425,570.0,70.0,-70.0,0.0,651.39,7.27,-7.27,0.0,13.938,,0.0,Kepler-band,13.917,,0.0,5520.0,60.0,-60.0,0.0,0.95,0.04,-0.04,0.0,0.99,0.02,-0.02,0.0,2014-05-14,Kepler
3491,Kepler-770 d,2482.0,2.54 Earths,14.597,2016,Super Earth,1.4 x Earth,Unknown,4.2 days,0.0,Kepler-770,Transit,,,,,,,,,,,0.205,0.029,-0.015,0.0,,,,,0,1,0,1,19h05m57.70s,286.490428,+38d22m29.7s,38.374907,761.0,105.6,-58.2,0.0,955.87,19.87,-19.87,0.0,14.604,,0.0,Kepler-band,14.597,,0.0,5598.0,127.6,-124.54,0.0,0.94,0.05,-0.06,0.0,0.92,0.12,-0.07,0.0,2016-05-10,Kepler
3492,Kepler-771 b,3262.0,3.97 Earths,14.746,2016,Super Earth,1.82 x Earth,Unknown,8.7 days,0.0,Kepler-770,Transit,,,,,,,,,,,0.107,0.017,-0.009,0.0,,,,,0,1,0,1,19h05m57.70s,286.490428,+38d22m29.7s,38.374907,761.0,105.6,-58.2,0.0,955.87,19.87,-19.87,0.0,14.604,,0.0,Kepler-band,14.597,,0.0,5598.0,127.6,-124.54,0.0,0.94,0.05,-0.06,0.0,0.92,0.12,-0.07,0.0,2016-05-10,Kepler
3493,Kepler-772 b,2248.0,3.97 Earths,13.956,2016,Super Earth,1.82 x Earth,Unknown,13 days,0.0,Kepler-770,Transit,,,,,,,,,,,0.125,0.017,-0.01,0.0,,,,,0,1,0,1,19h05m57.70s,286.490428,+38d22m29.7s,38.374907,761.0,105.6,-58.2,0.0,955.87,19.87,-19.87,0.0,14.604,,0.0,Kepler-band,14.597,,0.0,5598.0,127.6,-124.54,0.0,0.94,0.05,-0.06,0.0,0.92,0.12,-0.07,0.0,2016-05-10,Kepler
3494,Kepler-773 b,1722.0,2.63 Earths,13.28,2016,Super Earth,1.43 x Earth,Unknown,3.7 days,0.0,Kepler-771,Transit,,,,,,,,,,,0.162,0.028,-0.019,0.0,,,,,0,1,0,1,19h09m46.58s,287.44409,+38d05m18.4s,38.088431,1000.0,177.56,-115.9,0.0,1451.79,48.0,-48.0,0.0,14.794,,0.0,Kepler-band,14.746,,0.0,5906.0,145.88,-193.81,0.0,1.03,0.08,-0.07,0.0,1.05,0.18,-0.11,0.0,2016-05-10,Kepler
3495,Kepler-774 b,3882.0,10.2 Earths,12.77,2016,Neptune-like,0.283 x Jupiter,Unknown,11.1 days,0.0,Kepler-772,Transit,,,,,,,,,,,0.162,0.033,-0.021,0.0,,,,,0,1,0,1,19h25m41.66s,291.423583,+38d12m59.7s,38.216591,689.0,135.71,-90.82,0.0,1167.86,25.66,-25.66,0.0,13.974,,0.0,Kepler-band,13.956,,0.0,5714.0,67.61,-85.03,0.0,0.98,0.04,-0.04,0.0,1.11,0.22,-0.15,0.0,2016-05-10,Kepler
3496,Kepler-775 b,1305.0,1.81 Earths,13.467,2016,Super Earth,1.19 x Earth,Unknown,1 days,0.0,Kepler-773,Transit,,,,,,,,,,,0.128,0.008,-0.006,0.0,,,,,0,1,0,1,19h23m32.32s,290.884667,+38d03m27.2s,38.057567,528.0,28.74,-24.38,0.0,555.79,4.38,-4.38,0.0,13.333,,0.0,Kepler-band,13.28,,0.0,5850.0,76.73,-65.3,0.0,1.04,0.04,-0.03,0.0,1.01,0.05,-0.04,0.0,2016-05-10,Kepler
3497,Kepler-776 b,2371.0,2.18 Earths,15.42,2016,Super Earth,1.28 x Earth,Unknown,4.9 days,0.0,Kepler-774,Transit,,,,,,,,,,,0.283,0.041,-0.048,0.0,,,,,0,1,0,1,19h24m07.66s,291.03193,+38d12m43.0s,38.211956,1190.0,169.66,-202.39,0.0,942.4,19.33,-19.33,0.0,12.808,,0.0,Kepler-band,12.77,,0.0,6403.0,86.23,-76.7,0.0,1.57,0.11,-0.14,0.0,2.42,0.34,-0.41,0.0,2016-05-10,Kepler
3498,Kepler-777 b,1249.0,2.76 Earths,15.94,2016,Super Earth,1.47 x Earth,Unknown,5.7 days,0.0,Kepler-775,Transit,,,,,,,,,,,0.106,0.004,-0.004,0.0,,,,,0,1,0,1,19h25m43.99s,291.433297,+41d42m12.4s,41.703438,400.0,11.51,-12.42,0.0,403.32,2.17,-2.17,0.0,13.507,,0.0,Kepler-band,13.467,,0.0,5468.0,67.97,-70.49,0.0,0.92,0.03,-0.03,0.0,0.84,0.02,-0.02,0.0,2016-05-10,Kepler
3499,Kepler-778 b,2933.0,3.46 Earths,15.751,2016,Super Earth,1.68 x Earth,Unknown,3.8 days,0.0,Kepler-776,Transit,,,,,,,,,,,0.114,0.01,-0.006,0.0,,,,,0,1,0,1,19h09m05.43s,287.27264,+41d38m08.0s,41.635559,727.0,38.76,-36.71,0.0,743.29,14.29,-14.29,0.0,15.456,,0.0,Kepler-band,15.42,,0.0,5071.0,57.15,-86.62,0.0,0.83,0.04,-0.04,0.0,0.78,0.04,-0.04,0.0,2016-05-10,Kepler
3500,Kepler-779 b,731.0,0.721 Earths,15.634,2016,Terrestrial,0.92 x Earth,Unknown,7.1 days,0.0,Kepler-777,Transit,,,,,,,,,,,0.131,0.007,-0.007,0.0,,,,,0,1,0,1,18h50m53.77s,282.724059,+44d20m47.3s,44.346478,383.0,18.18,-20.18,0.0,448.71,7.03,-7.03,0.0,15.95,,0.0,Kepler-band,15.94,,0.0,4043.0,36.21,-34.4,0.0,0.58,0.02,-0.03,0.0,0.56,0.02,-0.02,0.0,2016-05-10,Kepler
3501,Kepler-77 b,1859.0,0.43 Jupiters,13.917,2013,Gas Giant,0.96 x Jupiter,0.04501 AU,3.6 days,0.0,Kepler-778,Transit,,,,,,,,,,,0.15,0.009,-0.012,0.0,,,,,0,1,0,1,19h09m54.58s,287.477437,+44d14m15.1s,44.237514,899.0,49.81,-63.02,0.0,963.68,28.32,-28.32,0.0,15.764,,0.0,Kepler-band,15.751,,0.0,5102.0,71.96,-62.12,0.0,0.81,0.04,-0.05,0.0,0.77,0.04,-0.05,0.0,2016-05-10,Kepler
3502,Kepler-780 b,1696.0,0.64 Earths,13.339,2016,Terrestrial,0.89 x Earth,Unknown,0.7 days,0.0,Kepler-779,Transit,,,,,,,,,,,0.082,0.006,-0.006,0.0,,,,,0,1,0,1,19h02m30.85s,285.628532,+44d18m39.2s,44.310889,224.0,18.09,-16.66,0.0,285.46,2.64,-2.64,0.0,15.649,,0.0,Kepler-band,15.634,,0.0,3804.0,35.65,-34.03,0.0,0.46,0.03,-0.03,0.0,0.44,0.03,-0.03,0.0,2016-05-10,Kepler
3503,Kepler-781 b,3379.0,8.7 Earths,15.951,2016,Neptune-like,0.258 x Jupiter,Unknown,13.2 days,0.0,Kepler-78,Transit,,79.0,12.5,-12.5,0.0,0.01,0.0,0.0,0.0,Mass,0.1,0.01,-0.01,0.0,,,,,0,1,0,2,19h34m58.01s,293.74169,+44d26m54.0s,44.44833,124.82,0.33,-0.33,0.0,124.82,0.33,-0.33,0.0,11.551,,0.0,Kepler-band,11.529,,0.0,5089.0,50.0,-50.0,0.0,0.84,0.32,-0.32,0.0,0.75,0.03,-0.03,0.0,2018-12-06,Kepler
3504,Kepler-782 b,1344.0,10.4 Earths,12.73,2016,Neptune-like,0.286 x Jupiter,Unknown,158.7 days,0.0,Kepler-780,Transit,,,,,,,,,,,0.079,0.008,-0.005,0.0,,,,,0,1,0,1,18h47m03.93s,281.766389,+44d17m33.2s,44.292549,520.0,50.1,-32.91,0.0,1468.01,706.83,-706.83,0.0,13.326,,0.0,Kepler-band,13.339,,0.0,5769.0,62.55,-57.06,0.0,1.01,0.03,-0.03,0.0,1.02,0.1,-0.06,0.0,2016-05-10,Kepler
3505,Kepler-783 b,1775.0,0.399 Earths,13.938,2016,Terrestrial,0.78 x Earth,Unknown,4.3 days,0.0,Kepler-781,Transit,,,,,,,,,,,0.258,0.044,-0.021,0.0,,,,,0,1,0,1,19h10m36.87s,287.653619,+47d24m53.3s,47.414811,1036.0,63.55,-79.7,0.0,1097.3,41.22,-41.22,0.0,15.987,,0.0,Kepler-band,15.951,,0.0,5162.0,64.88,-64.49,0.0,0.81,0.04,-0.05,0.0,0.78,0.04,-0.06,0.0,2016-05-10,Kepler
3506,Kepler-783 c,1775.0,6.04 Earths,13.938,2020,Neptune-like,0.208 x Jupiter,Unknown,7.1 days,0.0,Kepler-782,Transit,,,,,,,,,,,0.286,0.042,-0.027,0.0,,,,,0,1,0,1,19h15m28.38s,288.868231,+47d45m34.0s,47.759434,412.0,52.3,-36.74,0.0,452.6,5.85,-5.85,0.0,12.783,,0.0,Kepler-band,12.73,,0.0,5867.0,70.1,-61.94,0.0,0.98,0.05,-0.05,0.0,1.01,0.13,-0.09,0.0,2016-05-10,Kepler
3507,Kepler-784 b,1970.0,3.12 Earths,13.263,2016,Super Earth,1.58 x Earth,Unknown,31.6 days,0.0,Kepler-783,Transit,,,,,,,,,,,0.07,0.004,-0.007,0.0,,,,,0,1,0,1,19h24m15.10s,291.062936,+47d29m05.3s,47.484803,544.0,27.74,-21.95,0.0,523.87,4.81,-4.81,0.0,13.916,,0.0,Kepler-band,13.938,,0.0,5521.0,66.78,-52.89,0.0,0.93,0.03,-0.04,0.0,0.89,0.04,-0.03,0.0,2016-05-10,Kepler
3508,Kepler-785 b,2172.0,Unknown,15.762,2016,Gas Giant,1.162 x Jupiter,Unknown,2 days,0.0,Kepler-783,Transit,0.0,,,,0.0,,,,0.0,,0.208,,,0.0,,,,0.0,0,1,0,0,19h24m15.10s,291.062936,+47d29m05.3s,47.484803,544.0,27.74,-21.95,0.0,523.87,4.81,-4.81,0.0,13.916,,0.0,Kepler-band,13.938,,0.0,5521.0,66.78,-52.89,0.0,0.93,0.03,-0.04,0.0,0.89,0.04,-0.03,0.0,2020-09-03,Kepler
3509,Kepler-786 b,1670.0,6.48 Earths,14.946,2016,Neptune-like,0.217 x Jupiter,Unknown,53.5 days,0.0,Kepler-784,Transit,,,,,,,,,,,0.141,0.03,-0.029,0.0,,,,,0,1,0,1,19h43m40.96s,295.920663,+47d26m55.0s,47.448616,604.0,128.23,-117.05,0.0,1354.62,22.28,-22.28,0.0,13.29,,0.0,Kepler-band,13.263,,0.0,5674.0,74.62,-83.91,0.0,1.0,0.07,-0.05,0.0,1.32,0.28,-0.26,0.0,2016-05-10,Kepler
3510,Kepler-787 b,1527.0,2.18 Earths,15.861,2016,Super Earth,1.28 x Earth,Unknown,0.9 days,0.0,Kepler-785,Transit,,,,,,,,,,,1.162,0.039,-0.047,0.0,,,,,0,1,0,1,19h28m16.39s,292.068304,+38d50m32.1s,38.842261,666.0,28.64,-30.11,0.0,653.58,16.68,-16.68,0.0,15.715,,0.0,Kepler-band,15.762,,0.0,4739.0,115.49,-69.98,0.0,0.77,0.03,-0.04,0.0,0.71,0.02,-0.03,0.0,2016-05-10,Kepler
3511,Kepler-788 b,5379.0,7.04 Earths,15.26,2016,Neptune-like,0.227 x Jupiter,Unknown,8.4 days,0.0,Kepler-786,Transit,,,,,,,,,,,0.217,0.011,-0.006,0.0,,,,,0,1,0,1,19h34m58.55s,293.743938,+38d56m21.4s,38.939276,512.0,12.77,-11.46,0.0,492.1,6.44,-6.44,0.0,14.887,,0.0,Kepler-band,14.946,,0.0,4838.0,59.77,-45.6,0.0,0.81,0.02,-0.03,0.0,0.74,0.01,-0.01,0.0,2016-05-10,Kepler
3512,Kepler-789 b,2985.0,5.14 Earths,14.509,2016,Neptune-like,2.12 x Earth,Unknown,8.6 days,0.0,Kepler-787,Transit,,,,,,,,,,,0.114,0.005,-0.006,0.0,,,,,0,1,0,1,19h26m46.19s,291.692465,+38d34m22.5s,38.572907,468.0,20.01,-18.79,0.0,510.75,9.43,-9.43,0.0,15.854,,0.0,Kepler-band,15.861,,0.0,4248.0,40.9,-33.57,0.0,0.65,0.03,-0.02,0.0,0.62,0.02,-0.02,0.0,2016-05-10,Kepler
3513,Kepler-78 b,407.0,3.1783 Earths,11.529,2013,Super Earth,1.121 x Earth,Unknown,0.4 days,0.0,Kepler-788,Transit,,,,,,,,,,,0.227,0.08,-0.036,0.0,,,,,0,1,0,1,19h20m00.10s,290.000414,+38d32m23.6s,38.539892,1649.0,518.84,-248.29,0.0,1869.57,108.01,-108.01,0.0,15.291,,0.0,Kepler-band,15.26,,0.0,6159.0,129.54,-186.01,0.0,1.16,0.13,-0.1,0.0,1.23,0.39,-0.17,0.0,2016-05-10,Kepler
3514,Kepler-790 b,2371.0,5.39 Earths,15.195,2016,Neptune-like,2.18 x Earth,Unknown,13.7 days,0.0,Kepler-789,Transit,,,,,,,,,,,0.189,0.037,-0.021,0.0,,,,,0,1,0,1,19h43m54.04s,295.975153,+38d56m47.9s,38.946652,915.0,188.14,-103.69,0.0,1544.63,47.9,-47.9,0.0,14.507,,0.0,Kepler-band,14.509,,0.0,5870.0,204.63,-120.74,0.0,1.01,0.09,-0.07,0.0,1.02,0.2,-0.11,0.0,2016-05-10,Kepler
3515,Kepler-791 b,4720.0,9.53 Earths,14.369,2016,Neptune-like,0.272 x Jupiter,Unknown,14.6 days,0.0,Kepler-79,Transit,0.0,88.78,0.07,-0.09,0.0,0.0343,0.023,-0.019,0.0,Mass,0.31,0.006,-0.006,0.0,1.43,0.97,-0.78,0.0,1,1,0,1,20h02m04.11s,300.517131,+44d22m53.7s,44.38158,1051.43,17.98,-17.98,0.0,1051.43,17.98,-17.98,0.0,13.914,,0.0,Kepler-band,13.882,,0.0,6174.0,83.0,-117.0,0.0,1.17,0.04,-0.04,0.0,1.3,0.03,-0.03,0.0,2016-03-10,Kepler
3516,Kepler-792 b,3931.0,4.5 Earths,14.976,2016,Super Earth,1.96 x Earth,Unknown,11.3 days,0.0,Kepler-79,Transit,0.0,89.48,0.07,-0.09,0.0,0.019,0.006,-0.0072,0.0,Mass,0.332,0.007,-0.007,0.0,0.62,0.2,-0.25,0.0,1,1,0,1,20h02m04.11s,300.517131,+44d22m53.7s,44.38158,1051.43,17.98,-17.98,0.0,1051.43,17.98,-17.98,0.0,13.914,,0.0,Kepler-band,13.882,,0.0,6174.0,83.0,-117.0,0.0,1.17,0.04,-0.04,0.0,1.3,0.03,-0.03,0.0,2016-03-10,Kepler
3517,Kepler-793 b,2590.0,2.45 Earths,14.601,2016,Super Earth,1.37 x Earth,Unknown,4.2 days,0.0,Kepler-79,Transit,0.0,89.93,0.07,-0.03,0.0,0.019,0.0066,-0.005,0.0,Mass,0.639,0.012,-0.014,0.0,0.09,0.03,-0.02,0.0,1,1,0,1,20h02m04.11s,300.517131,+44d22m53.7s,44.38158,1051.43,17.98,-17.98,0.0,1051.43,17.98,-17.98,0.0,13.914,,0.0,Kepler-band,13.882,,0.0,6174.0,83.0,-117.0,0.0,1.17,0.04,-0.04,0.0,1.3,0.03,-0.03,0.0,2016-03-10,Kepler
3518,Kepler-794 b,2489.0,5.1 Earths,13.442,2016,Neptune-like,2.11 x Earth,Unknown,11.1 days,0.0,Kepler-79,Transit,0.0,89.13,0.02,-0.02,0.0,0.013,0.0038,-0.0035,0.0,Mass,0.311,0.012,-0.012,0.0,0.53,0.15,-0.15,0.0,1,1,0,1,20h02m04.11s,300.517131,+44d22m53.7s,44.38158,1051.43,17.98,-17.98,0.0,1051.43,17.98,-17.98,0.0,13.914,,0.0,Kepler-band,13.882,,0.0,6174.0,83.0,-117.0,0.0,1.17,0.04,-0.04,0.0,1.3,0.03,-0.03,0.0,2016-03-10,Kepler
3519,Kepler-795 b,1494.0,3.46 Earths,13.311,2016,Super Earth,1.68 x Earth,Unknown,29.6 days,0.0,Kepler-790,Transit,,,,,,,,,,,0.194,0.015,-0.012,0.0,,,,,0,1,0,1,19h07m40.11s,286.917117,+38d52m20.0s,38.872221,727.0,51.44,-45.55,0.0,717.59,11.5,-11.5,0.0,15.187,,0.0,Kepler-band,15.195,,0.0,5208.0,139.26,-114.14,0.0,0.84,0.04,-0.05,0.0,0.8,0.05,-0.05,0.0,2016-05-10,Kepler
3520,Kepler-796 b,1230.0,2.24 Earths,12.987,2016,Super Earth,1.3 x Earth,Unknown,6.4 days,0.0,Kepler-791,Transit,,,,,,,,,,,0.272,0.118,-0.062,0.0,,,,,0,1,0,1,19h34m23.00s,293.595841,+39d01m46.1s,39.029477,1447.0,591.83,-254.89,0.0,1312.87,42.91,-42.91,0.0,14.377,,0.0,Kepler-band,14.369,,0.0,6383.0,218.04,-160.88,0.0,1.3,0.21,-0.12,0.0,1.47,0.61,-0.25,0.0,2016-05-10,Kepler
3521,Kepler-797 b,2453.0,5.35 Earths,14.542,2016,Neptune-like,2.17 x Earth,Unknown,27.1 days,0.0,Kepler-792,Transit,,,,,,,,,,,0.175,0.044,-0.021,0.0,,,,,0,1,0,1,19h28m01.64s,292.006813,+38d49m14.6s,38.820733,1205.0,298.31,-144.83,0.0,1484.7,58.13,-58.13,0.0,14.981,,0.0,Kepler-band,14.976,,0.0,5971.0,136.24,-175.96,0.0,1.09,0.09,-0.07,0.0,1.12,0.28,-0.13,0.0,2016-05-10,Kepler
3522,Kepler-798 b,3539.0,6.3 Earths,14.165,2016,Neptune-like,0.213 x Jupiter,Unknown,13.7 days,0.0,Kepler-793,Transit,,,,,,,,,,,0.122,0.025,-0.014,0.0,,,,,0,1,0,1,19h40m51.99s,295.21664,+38d46m27.6s,38.774343,794.0,169.39,-87.81,0.0,1011.72,44.71,-44.71,0.0,14.621,,0.0,Kepler-band,14.601,,0.0,5745.0,145.41,-198.84,0.0,0.98,0.07,-0.07,0.0,0.97,0.2,-0.1,0.0,2016-05-10,Kepler
3523,Kepler-799 b,3357.0,37.9 Earths,15.12,2016,Neptune-like,0.614 x Jupiter,Unknown,133.5 days,0.0,Kepler-794,Transit,,,,,,,,,,,0.188,0.046,-0.03,0.0,,,,,0,1,0,1,19h12m32.09s,288.133701,+38d59m48.8s,38.996881,763.0,186.35,-121.81,0.0,956.79,15.29,-15.29,0.0,13.459,,0.0,Kepler-band,13.442,,0.0,5839.0,74.39,-64.99,0.0,1.19,0.11,-0.07,0.0,1.38,0.34,-0.22,0.0,2016-05-10,Kepler
3524,Kepler-79 b,3430.0,10.9 Earths,13.882,2012,Neptune-like,0.31 x Jupiter,0.117 AU,13.5 days,0.02,Kepler-795,Transit,,,,,,,,,,,0.15,0.016,-0.012,0.0,,,,,1,1,0,1,19h24m04.57s,291.019046,+38d32m44.1s,38.54558,458.0,46.6,-33.8,0.0,499.17,4.78,-4.78,0.0,13.331,,0.0,Kepler-band,13.311,,0.0,5631.0,83.2,-75.42,0.0,0.94,0.04,-0.04,0.0,0.96,0.1,-0.07,0.0,2016-05-10,Kepler
3525,Kepler-79 c,3430.0,5.9 Earths,13.882,2012,Neptune-like,0.332 x Jupiter,0.187 AU,27.4 days,0.03,Kepler-796,Transit,,,,,,,,,,,0.116,0.032,-0.02,0.0,,,,,0,1,0,1,19h09m13.89s,287.307857,+39d08m41.0s,39.144731,377.0,103.89,-63.91,0.0,837.24,12.56,-12.56,0.0,12.988,,0.0,Kepler-band,12.987,,0.0,5475.0,79.05,-84.69,0.0,0.93,0.04,-0.04,0.0,1.09,0.3,-0.18,0.0,2016-05-10,Kepler
3526,Kepler-79 d,3430.0,6 Earths,13.882,2014,Neptune-like,0.639 x Jupiter,0.287 AU,52.1 days,0.03,Kepler-797,Transit,,,,,,,,,,,0.194,0.038,-0.02,0.0,,,,,1,1,0,1,19h48m50.15s,297.208965,+41d46m54.1s,41.781708,752.0,156.93,-82.11,0.0,1366.15,36.62,-36.62,0.0,14.556,,0.0,Kepler-band,14.542,,0.0,5680.0,292.15,-205.19,0.0,0.96,0.1,-0.07,0.0,0.95,0.18,-0.09,0.0,2016-05-10,Kepler
3527,Kepler-79 e,3430.0,4.1 Earths,13.882,2014,Neptune-like,0.311 x Jupiter,0.386 AU,81.1 days,0.01,Kepler-798,Transit,,,,,,,,,,,0.213,0.093,-0.03,0.0,,,,,0,1,0,1,19h29m54.77s,292.478209,+42d08m32.2s,42.142291,1085.0,463.53,-160.07,0.0,1000.07,18.66,-18.66,0.0,14.2,,0.0,Kepler-band,14.165,,0.0,6224.0,124.3,-142.87,0.0,1.19,0.18,-0.09,0.0,1.29,0.56,-0.18,0.0,2016-05-10,Kepler
3528,Kepler-7 b,3091.0,0.441 Jupiters,12.865,2009,Gas Giant,1.622 x Jupiter,0.06067 AU,4.9 days,< 0.026,Kepler-799,Transit,,,,,,,,,,,0.614,0.076,-0.051,0.0,,,,,0,1,0,1,19h08m41.97s,287.174894,+44d52m42.9s,44.878571,1029.0,130.85,-86.31,0.0,,,,,15.12,,0.0,Kepler-band,,,,5681.0,116.48,-90.98,0.0,0.95,0.05,-0.06,0.0,0.93,0.12,-0.07,0.0,2016-05-10,Kepler
3529,Kepler-800 b,3422.0,8.5 Earths,15.748,2016,Neptune-like,0.254 x Jupiter,Unknown,14.1 days,0.0,Kepler-8,Transit,,83.978,0.036,-0.033,0.0,0.59,0.13,-0.12,0.0,Mass,1.416,0.053,-0.062,0.0,0.27,0.11,-0.08,0.0,0,1,0,1,18h45m09.15s,281.288118,+42d27m03.9s,42.45108,1052.9,15.36,-15.36,0.0,1052.9,15.36,-15.36,0.0,13.9,0.324,0.0,V (Johnson),13.53,,0.0,6213.0,150.0,-150.0,0.0,1.21,0.07,-0.06,0.0,1.49,0.05,-0.06,0.0,2015-10-15,Kepler
3530,Kepler-801 b,1367.0,4.66 Earths,15.276,2016,Super Earth,2.0 x Earth,Unknown,11.4 days,0.0,Kepler-80,Transit,,89.34,0.46,-0.62,0.0,0.0218,0.0033,-0.0022,0.0,Mass,0.238,0.009,-0.009,0.0,1.38,0.24,-0.17,0.0,1,1,0,1,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.0,,,0.0,373.41,2.93,-2.93,0.0,14.804,,0.0,Kepler-band,14.756,,0.0,4540.0,100.0,-100.0,0.0,0.73,0.03,-0.03,0.0,0.68,0.02,-0.02,0.0,2016-08-04,Kepler
3531,Kepler-802 b,2701.0,12.3 Earths,14.811,2016,Neptune-like,0.316 x Jupiter,Unknown,40.1 days,0.0,Kepler-80,Transit,,89.33,0.47,-0.57,0.0,0.02121,0.00387,-0.00271,0.0,Mass,0.244,0.011,-0.009,0.0,1.22,0.23,-0.18,0.0,1,1,0,1,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.0,,,0.0,373.41,2.93,-2.93,0.0,14.804,,0.0,Kepler-band,14.756,,0.0,4540.0,100.0,-100.0,0.0,0.73,0.03,-0.03,0.0,0.68,0.02,-0.02,0.0,2016-08-04,Kepler
3532,Kepler-803 b,2006.0,13.8 Earths,13.63,2016,Neptune-like,0.338 x Jupiter,Unknown,50.3 days,0.0,Kepler-80,Transit,,88.35,1.12,-1.51,0.0,0.02124,0.00217,-0.0016,0.0,Mass,0.136,0.008,-0.006,0.0,7.04,1.06,-1.06,0.0,1,1,0,1,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.0,,,0.0,373.41,2.93,-2.93,0.0,14.804,,0.0,Kepler-band,14.756,,0.0,4540.0,100.0,-100.0,0.0,0.73,0.03,-0.03,0.0,0.68,0.02,-0.02,0.0,2016-08-04,Kepler
3533,Kepler-804 b,2114.0,4.42 Earths,13.736,2016,Super Earth,1.94 x Earth,Unknown,14.4 days,0.0,Kepler-80,Transit,,88.79,0.84,-1.07,0.0,0.01299,0.00255,-0.00299,0.0,Mass,0.143,0.007,-0.006,0.0,3.75,0.89,-0.97,0.0,1,1,0,1,19h44m27.02s,296.112564,+39d58m43.6s,39.978779,357.0,,,0.0,373.41,2.93,-2.93,0.0,14.804,,0.0,Kepler-band,14.756,,0.0,4540.0,100.0,-100.0,0.0,0.73,0.03,-0.03,0.0,0.68,0.02,-0.02,0.0,2016-08-04,Kepler
